Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,Season,EnergyConsumption
27.030462817421903,78.67566617881656,2981.801970002805,14,Off,On,3.825783762819124,Sunday,No,Rainy,94.91933857456291
7.971095098825222,46.437431702967615,1979.5386790147404,9,Off,Off,24.69590518045245,Thursday,No,Winter,37.74558516691974
24.466561109562683,81.9505721015219,1927.991574551976,9,On,Off,12.556683288548754,Friday,No,Rainy,93.03477359721238
39.71596803769124,26.776866473269173,1014.5134213048294,6,Off,Off,23.164713302295027,Saturday,No,Summer,83.3537036608629
27.209063002117794,20.56114416705728,2945.3440365007195,14,Off,Off,29.94091201957021,Tuesday,Yes,Summer,67.0578176493384
28.6406724500315,27.7648948471091,1457.3288671638607,4,On,Off,36.305512805301284,Thursday,No,Summer,96.95552193902732
5.7515703628162385,46.570682497152234,2472.773769353128,6,Off,On,48.57456613763076,Sunday,No,Winter,42.12160151313398
25.161845601188148,78.44138181792556,1445.1273444237322,14,On,On,12.114627441966796,Saturday,Yes,Rainy,81.17229972751774
38.879098877438054,21.220412837951727,1810.792934903744,13,On,Off,33.871158124808574,Thursday,No,Summer,114.44394468625111
27.748434252743113,79.07779094093907,886.2414306962462,9,On,Off,2.992316349070551,Thursday,No,Rainy,98.1077068213025
10.982298931301372,46.110001680410136,1645.917691663759,2,On,Off,2.34159388641233,Monday,Yes,Winter,40.150785183888196
9.265607460876971,37.64922716114589,1011.4207963216409,6,On,Off,6.965561126691627,Thursday,No,Winter,72.62657605377318
25.205587202739938,87.65706115065733,1533.433206188801,9,On,On,48.730782703093865,Tuesday,No,Rainy,80.77513127848634
18.950581047303572,79.25220863041295,2291.828745950492,2,On,Off,29.762914091112346,Friday,No,Rainy,65.0051206703592
23.12416202199606,88.66754462959955,1599.6269906256146,15,Off,On,12.219827770697744,Monday,No,Rainy,74.69774644963478
35.330901612815495,25.38310764948702,1710.163691285964,13,Off,On,31.18588041777152,Friday,Yes,Summer,73.56733161484432
6.062822467762742,40.745665379719135,2275.287996357956,1,Off,On,24.854643236804158,Thursday,Yes,Winter,30.0
37.040982767203275,35.99343366188067,2180.479962423193,2,Off,On,48.843688128656616,Friday,Yes,Summer,54.32148468210989
37.704522405998986,21.64550379870779,865.4242864520043,14,On,Off,19.52461401930559,Wednesday,Yes,Summer,94.66765813420379
26.60729462607305,83.46318088458068,1868.5618744125054,15,Off,Off,16.296026140228676,Friday,Yes,Rainy,43.67608177608459
29.07224863404825,33.831220419529515,2719.419981472411,1,On,Off,15.292426748448234,Monday,Yes,Summer,60.88210203320287
10.672633915659993,35.01525838253767,2195.7577720159807,5,Off,Off,44.06926811984214,Tuesday,Yes,Winter,30.0
35.4505277420736,24.171235264737824,1855.8618324571507,8,Off,Off,46.43276306316635,Tuesday,No,Summer,72.91901415461061
10.420601035182882,45.72806353562309,1627.4932141529177,4,On,On,19.643494285577066,Tuesday,No,Winter,58.56390870558107
12.24108797493616,39.035024645028464,2151.572561853558,15,Off,On,6.786795971070337,Tuesday,Yes,Winter,62.96929357858687
12.83546358678798,40.37441617212327,1040.8944210940263,8,On,Off,2.5669026566621564,Monday,Yes,Winter,47.00705052889145
21.05817655133899,77.75418931941776,1383.0296576057467,4,On,Off,7.6035594388671965,Tuesday,Yes,Rainy,55.48045309790673
7.216139168620252,47.71657609113265,2623.066169714477,8,On,Off,15.32040095699726,Monday,Yes,Winter,52.97739579158921
19.815314273179233,73.85431562579643,2846.4297643350046,7,On,Off,14.02533057157062,Sunday,No,Rainy,79.4719001258716
5.0687892280879145,39.76054191982362,1602.8943374270389,13,On,Off,39.71701641221403,Sunday,No,Winter,63.68096131105596
19.631549805789156,84.74021443250555,1400.8110964543034,14,Off,On,44.061872619223195,Saturday,No,Rainy,79.48012502465974
22.436339080901206,81.65051655447036,1343.7327906025812,12,Off,On,27.903110994144136,Saturday,No,Rainy,84.44875069379061
7.299002777833983,40.279977901588424,1943.262838213162,10,On,Off,18.53914182893297,Monday,Yes,Winter,50.359153253282116
22.288085802220312,83.92883750612748,2163.2709331651554,0,Off,On,35.882218595622426,Wednesday,No,Rainy,45.64333231585381
9.190279839706225,34.494327920079336,1464.7783281772472,1,On,On,49.9413043025713,Tuesday,Yes,Winter,32.562320875584064
6.6654886806453115,31.23642816065126,2010.9493985376182,8,On,On,37.91278657846086,Sunday,No,Winter,61.51945146154919
9.1378398384365,30.61314685882347,2829.1316644357807,12,Off,Off,40.64502715545332,Sunday,No,Winter,60.588982930854826
20.138049360309687,71.93064076005076,2211.2539590821207,9,On,On,18.99012342262532,Sunday,Yes,Rainy,64.33927853719294
10.81488381138921,40.472210505430084,1574.165709830078,5,Off,Off,19.169497830010602,Saturday,Yes,Winter,30.0
8.325877436567641,44.17179522714501,1193.1026298368056,8,Off,On,44.6070252943593,Wednesday,Yes,Winter,30.0
36.42705115137777,21.302063447498657,1225.0737583383552,13,Off,On,18.012406607792382,Thursday,Yes,Summer,74.34981950831946
5.164263771010159,46.62455655846739,1713.57986607562,8,Off,Off,10.103328790883237,Wednesday,No,Winter,45.35753730976456
10.69461627380899,40.821934573043364,1778.6376204063308,10,On,On,33.36488270806485,Monday,No,Winter,75.2418204341367
36.88734231563886,27.898940531990377,821.0387272108441,7,On,On,27.527877865930105,Wednesday,No,Summer,113.92544934058411
37.780276502443606,20.315360302798812,2388.6419530341955,12,On,Off,44.03091587180039,Saturday,No,Summer,98.20610795582401
5.907450617003728,33.254559550210146,961.4700789973701,9,Off,Off,13.260320275197834,Friday,Yes,Winter,30.0
13.950319156215954,31.964594669722697,2671.013161307736,8,On,On,38.50490292091975,Monday,No,Winter,71.48291743157645
25.236675309216306,89.42989115567747,2320.156906761244,15,On,On,20.821468557443918,Saturday,No,Rainy,96.05824193314177
13.49299506311432,46.62304059734514,1100.4538623871435,12,Off,On,47.171450048704386,Sunday,No,Winter,53.11435756725388
7.840655207474666,32.24115619871449,1125.2441625527867,11,On,On,48.075212107420874,Sunday,No,Winter,67.96387261412829
37.68812446091804,36.34065125711206,969.654781933116,13,On,On,0.2131095367332303,Tuesday,No,Summer,133.16864693015066
26.578634642009145,27.332077774948324,1836.7086735723146,5,On,On,17.603197524976927,Friday,Yes,Summer,78.48626400856635
7.464764677318792,49.43392296298366,2753.5998100248216,1,On,Off,16.98593660100569,Sunday,No,Winter,53.40676282486228
28.553251256786353,38.02348535128789,2648.2587399252734,6,On,Off,34.883835970802096,Monday,No,Summer,95.36272120912582
13.63126649040873,36.30707868282551,1135.2362085110506,9,Off,On,35.46048893645611,Friday,No,Winter,56.861766453289285
18.565061595380623,87.79796863833825,2506.8096108820264,2,Off,Off,12.680490368992798,Monday,Yes,Rainy,30.0
29.569601009924867,22.015316460559504,2499.807706326978,14,Off,Off,24.529329278123434,Friday,Yes,Summer,76.30531431742547
21.723140724615675,84.21498919153058,1673.9050897301497,4,Off,On,47.925244876113396,Saturday,Yes,Rainy,34.77720686152881
32.76375000381489,23.592216122981668,2150.802894970134,2,On,On,29.857336940674095,Thursday,Yes,Summer,71.39250922093154
9.447771648719552,30.070730990560747,1986.285337598093,7,Off,Off,11.889321675561144,Sunday,No,Winter,46.73827506700121
32.29902242740159,33.400773936161585,2900.441926548222,13,Off,On,9.883338878725622,Tuesday,Yes,Summer,75.62675725212544
6.4614554471959265,35.144688827432404,1162.2091811321257,6,Off,Off,46.462755081763405,Friday,Yes,Winter,30.0
6.2106105684601065,42.94560503911687,2971.5698939347476,6,On,Off,37.68480141228341,Saturday,No,Winter,53.97702181728634
38.20330491341593,27.1406365743563,1908.0732275397488,13,On,On,28.03694110581943,Tuesday,No,Summer,104.42704754860092
12.79354152874797,43.16228441853876,1082.03540283857,1,On,On,15.745346558105222,Sunday,Yes,Winter,38.47406539178923
38.14712064100604,26.1683458563014,2233.4451982930004,3,On,On,11.319896527445888,Thursday,No,Summer,118.44773501831622
27.302883618990624,30.80554485658435,1331.5191593932864,5,On,Off,33.89359761365457,Friday,No,Summer,84.1504438299111
24.94633395540604,85.34058197981696,2918.6279235428756,9,Off,On,20.402215312245097,Friday,No,Rainy,65.17901577250325
31.72105618171452,31.482445645891342,1862.259393190649,11,Off,On,23.798037074777724,Tuesday,No,Summer,103.77961261865221
27.54937785597563,85.89810270107684,1247.509644803799,9,Off,On,40.2451176060222,Thursday,No,Rainy,70.43704933573889
21.959085790598948,89.68633321806595,1770.5730509144228,5,On,On,29.780465339640898,Wednesday,No,Rainy,75.02665284155404
27.444682512460293,88.31897039790726,2736.7235494980578,11,On,Off,2.494582214082286,Sunday,Yes,Rainy,58.08604439814076
36.95733628821634,25.997944893248533,2366.020118030924,4,On,Off,22.86521813655992,Thursday,Yes,Summer,66.42351048820234
25.9059796719217,89.15414693975569,2063.5733364684015,12,On,Off,45.40275492435563,Monday,No,Rainy,66.65464369303028
10.840708868658862,32.92126927677265,1770.846204748707,0,Off,Off,35.07931099069966,Wednesday,Yes,Winter,30.0
38.07836088235055,28.518323264314205,854.3934368984418,5,Off,Off,35.60321270909285,Saturday,No,Summer,77.00116859048208
21.534060624558762,85.013560975772,845.4327025448667,8,Off,Off,23.86538993475184,Monday,Yes,Rainy,37.11010868540535
29.04799345873475,35.73041219978648,2013.455582909308,0,Off,Off,28.26865484123883,Wednesday,No,Summer,63.897317837038436
25.734923725185038,76.46479552342895,2298.0062947663,8,On,Off,4.337354812010136,Tuesday,No,Rainy,82.26794910475776
19.63321456643849,77.001015083802,2450.0322671092104,13,On,On,40.06884705475802,Saturday,No,Rainy,103.56300401206309
13.54222453283628,30.209169611559677,1321.927915155942,15,On,Off,34.3520157100945,Sunday,Yes,Winter,44.38218873543371
6.273820963973059,49.65898821913599,932.3823114252149,0,Off,On,14.289999460977748,Monday,Yes,Winter,30.0
24.679733872616097,85.08290885223803,2320.04560724589,11,Off,On,30.14550224773028,Friday,Yes,Rainy,48.290842180935726
34.320243329104926,20.515257187442245,1009.1418757767257,5,On,On,44.081821021762565,Saturday,Yes,Summer,62.22483119339084
20.644243496934266,83.34587497235273,867.8445291231218,7,On,Off,40.71332487965303,Thursday,Yes,Rainy,33.57671142206675
18.503333233866634,82.54985456956913,2530.7017000375954,0,On,Off,37.282874216993115,Friday,Yes,Rainy,34.526715299033484
34.86980659476705,31.650020221187113,1586.914144224365,15,On,On,15.450685682640602,Saturday,No,Summer,131.0123893138206
36.34173695194877,26.201015039505382,806.4030116800495,10,Off,On,35.54478189846827,Wednesday,No,Summer,94.8858144809847
21.57536333501728,70.86202700051818,2008.4143429355518,6,Off,On,16.04728467450206,Friday,No,Rainy,70.6268394121957
22.41205954981214,87.79814454346777,1737.7578812226416,0,On,On,28.876516913638774,Thursday,Yes,Rainy,48.51499087289646
8.889655540851157,34.92005117316569,2058.720814822246,5,On,Off,26.86188184155122,Friday,Yes,Winter,36.95008750331063
22.870080695461535,85.65687817358764,2024.7815795073407,10,On,On,1.1479363448490876,Monday,No,Rainy,97.06413862331434
30.39326879359954,29.49600221635985,2805.250970229543,9,Off,Off,16.770791825655646,Saturday,No,Summer,93.49805103229276
24.48927384725943,82.43255748469136,2451.725660756545,1,On,Off,47.945908525269424,Tuesday,Yes,Rainy,31.764812789115723
8.076582209408045,40.967556596317124,2095.5288498034934,3,On,On,48.48568668917515,Saturday,No,Winter,62.65569885209116
26.54112027992979,24.7447272751657,2786.317557798605,0,Off,On,32.72618434703101,Monday,Yes,Summer,53.71442486106851
26.04324626452768,71.25783116231935,2651.52191404955,6,On,Off,49.62365810525708,Thursday,No,Rainy,74.35967255427586
23.502226556498705,86.60745347421347,1314.5350274214957,6,On,On,26.3106687071691,Monday,Yes,Rainy,58.554519342837715
8.232093520379356,47.48874688556732,1255.2068451261118,8,Off,Off,45.48425021527091,Friday,Yes,Winter,30.0
39.509473432191434,39.739079306876675,2216.0756729334803,10,Off,Off,48.13391067201646,Monday,Yes,Summer,60.57950785407674
38.94925542767559,38.967927469421355,1417.622911263063,10,Off,On,42.72006108699464,Saturday,No,Summer,83.29944647150201
35.312115863838116,21.4357673660395,1939.840100638096,7,Off,Off,3.3727012548965316,Friday,No,Summer,85.99011215778314
7.073775431451822,49.333942426205205,1123.2189329885764,13,On,Off,45.37469356860533,Sunday,Yes,Winter,39.36451349898784
31.135798672484114,33.169938433142384,1739.5251706065137,4,Off,Off,29.040817180952082,Tuesday,No,Summer,75.78397152724261
29.109794975106073,31.965453151166546,2861.323191050974,8,On,On,13.306608765268264,Saturday,No,Summer,111.15318225648477
25.22076720883605,24.86990004393252,994.2471434136647,3,On,On,16.220552382117624,Tuesday,No,Summer,99.01842617324287
36.75504678905882,27.644436585165447,2283.433910249741,10,On,Off,21.73575627782466,Wednesday,Yes,Summer,80.0081782151363
22.31235969802239,77.41407073167008,1792.1391158410102,9,Off,On,30.04782396945465,Monday,Yes,Rainy,49.731081450188576
14.221219624564837,36.67901440427219,1721.2884026388092,2,Off,On,35.56284530534761,Thursday,Yes,Winter,30.0
31.13311082475269,22.009418937745323,1417.5185742420676,6,Off,Off,32.88407181948498,Friday,No,Summer,77.2564491086471
6.510734847697485,31.369816963073834,2439.4466450339823,12,On,Off,11.31357661691984,Tuesday,No,Winter,84.05098684670712
13.407730564676273,32.90433414515762,2454.895043501234,7,Off,Off,10.004081000719678,Thursday,Yes,Winter,36.6262105370135
31.572947712790807,35.66513380683913,1797.9385153682608,14,Off,On,21.535809354355965,Wednesday,Yes,Summer,69.40141995351743
8.106287153383711,38.96725993147814,959.045383225933,8,On,Off,41.202614742778884,Wednesday,Yes,Winter,30.0
18.12378038594486,89.42700508731716,1076.8262320171655,15,On,Off,26.51371926945397,Wednesday,Yes,Rainy,60.74149662247258
26.989466496937045,22.49539204727529,2839.89255574143,0,Off,On,30.830331397223652,Sunday,Yes,Summer,53.39074507680952
26.64957574947274,75.74945701817498,1978.5202811144902,3,Off,On,11.085113980785904,Tuesday,Yes,Rainy,43.92989040369676
6.808112402562738,37.59313369751668,2944.1049273077065,9,On,Off,17.56908183223572,Friday,No,Winter,69.1889908100904
25.337927692208964,20.42420329603482,1173.4290326708735,15,Off,Off,29.726608697314866,Friday,No,Summer,82.89448354361697
14.638873759438095,30.161500726052278,2830.438142669153,5,Off,On,40.77401671916252,Saturday,No,Winter,42.8448427480156
39.184967568735665,33.75673717442469,2493.143299293537,12,Off,Off,0.11783724249719851,Thursday,Yes,Summer,82.74621770655254
27.81969094995644,85.072128211513,863.9105132330584,13,On,Off,9.338423039036591,Tuesday,No,Rainy,108.63814836184812
11.60044434313869,40.50859253746415,1626.5630274285545,12,On,On,23.886332864531536,Tuesday,Yes,Winter,53.007445438945325
7.990996702953238,43.39750589676194,904.5578797189718,8,Off,Off,10.699221517122275,Thursday,Yes,Winter,31.42824626675687
9.931327293565875,49.04808382883327,1638.500902317255,9,On,On,6.996751966225606,Wednesday,Yes,Winter,53.72475544760058
27.043711272742904,36.031408456367075,2669.2508687560503,10,Off,Off,2.6742232642109287,Wednesday,No,Summer,89.16305233499953
18.614919756716745,82.46927990978155,2113.698543400366,12,Off,Off,19.681385678218998,Tuesday,No,Rainy,62.4025855493086
10.834320909310525,36.21405575846488,1207.5516146884167,4,Off,On,25.48249558652298,Friday,Yes,Winter,30.0
37.78597566383237,35.27150020270223,2473.6669781036935,9,On,Off,22.984544803062974,Thursday,Yes,Summer,83.30202332723866
9.157013833314888,42.94973996184485,1069.0540179251825,14,Off,On,16.287237117520004,Friday,Yes,Winter,40.411744188881855
24.697975871793176,89.44542283073906,2871.992924138682,2,On,Off,4.854173512692256,Wednesday,Yes,Rainy,40.749347728426415
30.62333793865592,29.961046931951664,1647.0790323486835,1,Off,Off,39.90539524600515,Thursday,Yes,Summer,43.75254652204492
9.333353579692819,30.325428387053655,2893.398969065164,8,Off,Off,25.53277945282641,Wednesday,No,Winter,49.44669308710725
27.9242242283854,31.135408532423426,1889.5004502690288,1,On,Off,23.165076799539992,Wednesday,Yes,Summer,55.089254038615366
18.33707065248908,80.75302386156196,2020.1724115097177,3,On,Off,38.437611923619045,Wednesday,Yes,Rainy,41.109017731023144
25.29303910821211,81.6781382020454,1063.4050975981913,11,On,Off,45.46970986535284,Saturday,No,Rainy,89.67688573305155
32.63034361541886,27.967173988854626,1816.6829063185407,8,Off,On,30.962325300887116,Saturday,No,Summer,96.15684210596892
34.606274655073335,36.300131568979964,2614.9226343457412,7,Off,Off,39.80245316440842,Tuesday,No,Summer,81.63576769639872
8.7438095783898,33.38150862414419,1335.0549600815862,1,Off,Off,41.271586475596905,Tuesday,Yes,Winter,30.0
27.118059339887374,32.0592434921184,2008.8256634724576,4,On,Off,3.632191393875084,Wednesday,Yes,Summer,72.7311892916756
20.2863035320021,73.41673293363368,2563.5552966373752,13,Off,On,46.32613957757102,Thursday,Yes,Rainy,46.18481078318855
9.971426961532432,49.20695793310257,1034.5892022896207,10,On,On,48.76636656551279,Tuesday,Yes,Winter,46.481896302039665
38.04965924978096,24.380947328326684,2595.869644745131,13,Off,On,39.597072131230014,Wednesday,Yes,Summer,81.09272065745273
11.751220320198357,47.097314235073995,2999.2852073630847,12,On,Off,26.405113264119073,Tuesday,Yes,Winter,58.35457928574583
33.290623138035485,21.184891550969773,1012.0335960162506,9,Off,Off,36.167863048841156,Thursday,No,Summer,77.23097661406437
31.022525589819978,34.97909349961018,1176.9530904718445,3,Off,On,17.507566783365952,Sunday,No,Summer,87.38293875851869
30.890468854934124,37.08022858136616,1777.0332196735958,14,On,On,36.846767523822,Thursday,No,Summer,128.30654951995646
6.989842471390471,39.02319139107976,1603.5029187586929,7,Off,On,40.61983953106223,Thursday,No,Winter,42.49956378116917
32.15018709431476,39.9009459178999,1707.7872178198363,15,On,Off,3.3612490560904984,Sunday,No,Summer,105.87464086860591
8.35634588394942,38.2899567038929,2330.3310854408155,0,Off,On,25.242044399249263,Sunday,No,Winter,42.030867292859824
11.080669299793183,44.27813467973516,2406.5472103442935,13,Off,On,6.2668908684402505,Monday,No,Winter,71.27156029456606
26.78989200399398,31.248230147264408,1509.8652698801106,7,On,Off,16.252037132690774,Saturday,No,Summer,99.26525623316567
24.21627706144389,72.94149025260509,2283.99157030713,8,Off,On,3.3281150843387177,Friday,Yes,Rainy,47.35353556872914
27.54109179582288,29.651471984436213,2734.128878853476,0,On,On,14.93540400335246,Saturday,Yes,Summer,76.35249717415377
10.64930555696757,44.28341264870937,2657.633375402297,0,Off,On,1.8815436648941253,Saturday,No,Winter,46.47163623049244
30.191233847228663,37.42887026172454,2439.177128638964,7,On,Off,17.775669302859864,Tuesday,No,Summer,105.98505167516237
14.505341124253183,42.329154900240624,1269.8167161080764,14,On,On,18.820789812144273,Sunday,No,Winter,105.7967180603107
20.71650207814991,76.93690152831334,2591.8859623104636,7,On,On,10.631692680090204,Friday,Yes,Rainy,57.401234636913
29.205104871007855,37.70258552461939,1933.7844454291958,2,On,Off,34.56412334568137,Thursday,No,Summer,81.71237684161295
32.00826719869927,27.8333770257352,1415.9070069022205,7,On,On,3.342877818112383,Wednesday,No,Summer,125.08711696791573
26.41079401448468,74.1597865187694,1101.579131377687,11,On,On,6.189672588704137,Wednesday,Yes,Rainy,76.23971914652458
27.012524620632014,72.60150115411389,1696.1471262099772,6,Off,Off,17.666942742220343,Saturday,Yes,Rainy,41.60940102845878
25.938105884711113,80.90998584523146,1825.7668052578642,9,Off,On,7.557044056790935,Saturday,No,Rainy,76.75211739953292
37.34042041085072,31.389887785414594,2304.2775538933215,2,Off,On,47.58616498862408,Saturday,No,Summer,80.25481385451687
9.27591362147233,41.73091736551552,1440.1144126120562,12,On,On,15.30712341134748,Thursday,Yes,Winter,54.06009265598004
28.518612551572883,21.268378957789345,1364.232861631852,14,Off,On,46.40644237663923,Thursday,Yes,Summer,59.245076697340885
28.00188516903258,33.180797247078786,1979.7832098755282,0,On,Off,15.829344434138914,Thursday,Yes,Summer,66.90784074212633
30.709128852302022,24.42848531902034,2187.772011010975,3,Off,Off,42.542406327406,Friday,No,Summer,65.87466564744065
27.29009580805327,89.67441830113034,2804.4123776797337,7,On,On,4.784318799875514,Wednesday,No,Rainy,94.1744529507116
6.380619615298597,41.2590404175853,1422.0169168847342,13,On,Off,31.582267143922838,Tuesday,Yes,Winter,44.32423621526392
31.067731975584024,24.579063935800924,1254.4839714492562,14,Off,On,32.01061073715181,Tuesday,Yes,Summer,67.98584534543397
24.173027227146683,77.87335374246435,2105.2849624199057,12,On,On,25.787904501996124,Sunday,No,Rainy,108.17037548172388
22.94587584356009,70.23500093559353,1483.365794240991,2,Off,Off,3.7323457537741467,Friday,Yes,Rainy,38.03465078252241
18.61440432926979,82.88757219778198,1690.8871390490294,0,Off,On,31.161576747930102,Monday,No,Rainy,50.213073316759555
18.856643527472276,84.91587830437865,1548.9130468573776,3,Off,On,20.3481020935868,Sunday,No,Rainy,63.17927333648945
8.012575635167284,41.08350358359337,1869.2749830541209,2,On,On,30.07540794842269,Saturday,No,Winter,57.82532200583797
23.02275088870327,79.54785043189385,2206.9058139919316,15,On,On,23.22213782909432,Tuesday,No,Rainy,97.45786017922987
27.45855937772599,37.27617177998281,1285.4884712712678,7,Off,Off,28.125235814943554,Wednesday,No,Summer,73.22139424013852
11.353354534932503,37.56086619679749,1272.7483428787718,2,On,Off,24.14323987239118,Saturday,No,Winter,57.314690861788
34.98626129352614,32.562205272386784,2320.0893027002458,9,On,On,26.28496089915819,Friday,No,Summer,127.41627080037709
7.404689142260768,46.39033378429869,1214.2513691505424,13,On,Off,31.650529629048624,Friday,No,Winter,64.15712072914708
38.33409661565689,21.869410532890935,2815.204926582369,4,Off,Off,3.7708802384110562,Friday,No,Summer,85.49224856952343
24.140627737444877,72.28304055491715,925.3756853854309,8,On,On,37.01005222157585,Friday,Yes,Rainy,56.2998023938442
39.83806877743643,21.185034568960724,2429.4298998264544,8,On,On,30.6164611042127,Monday,Yes,Summer,92.69541928183321
34.273306505287344,27.54115491603302,1009.4918517644106,13,On,Off,47.27669113810618,Monday,No,Summer,107.74157166762157
29.54353617685911,24.677599341816165,2507.8943392042556,0,Off,Off,17.323302108146105,Thursday,Yes,Summer,50.139257587622495
27.85898494248152,36.70768344465897,2740.5611927,0,Off,Off,48.52520602999017,Wednesday,Yes,Summer,37.53039397331192
7.532416688720392,45.87797156448706,2739.402538846103,11,Off,Off,9.901738197471488,Wednesday,Yes,Winter,30.0
6.321018372564863,48.56227384286519,2585.7350710713545,7,Off,On,18.66077432778009,Sunday,No,Winter,60.89750794202783
18.027654437468964,80.59975042909856,1490.9222278694492,2,Off,On,23.518230155680854,Thursday,No,Rainy,51.270413050384526
34.35735730918463,20.422435531648087,2056.207928381823,14,Off,On,40.1955194186186,Tuesday,Yes,Summer,70.22297705196989
19.529368823688248,78.84573514887849,1573.046955935053,2,On,On,12.363752156061135,Sunday,Yes,Rainy,51.608190597928996
14.799628552535033,46.640951736187176,2360.4615849129245,12,On,Off,1.3013870603159283,Tuesday,Yes,Winter,52.09286268584579
21.168547938533813,84.44015091633243,2819.445429092033,13,On,On,9.15797052649171,Monday,Yes,Rainy,68.2759109959484
7.868932785255201,37.11555760073459,2084.205332037247,5,Off,Off,24.56656371396349,Tuesday,No,Winter,42.90245574892165
33.8785877309127,37.60432493051795,1154.695884278554,10,On,On,41.828494464450756,Tuesday,No,Summer,121.63488382996924
14.896750511861054,44.306386745913464,2436.342732256144,13,Off,Off,47.882055916494394,Thursday,No,Winter,53.425518470752536
38.80997889644102,33.90577646395313,2439.2724592846557,13,On,Off,28.049781648540577,Tuesday,No,Summer,118.49603798138375
27.553869425282667,88.24992805241959,1689.4190531536492,1,Off,On,42.67315363796001,Thursday,No,Rainy,54.22583983804452
25.010635317851648,75.010491671559,2679.138020634309,3,Off,Off,33.71356072382072,Saturday,No,Rainy,45.81742110994729
6.175157697603483,31.689783292175274,1199.1477218962425,0,On,On,9.874894818968317,Saturday,No,Winter,63.046094397025165
5.632688318800863,31.414058276129687,2973.4944204996455,2,Off,Off,4.488319237705063,Thursday,Yes,Winter,30.0
27.186228587504786,22.530707793813974,2156.293866372838,11,Off,Off,11.130389540658914,Friday,Yes,Summer,60.27815707394719
19.389645933143772,76.2668101510065,1583.2982736650056,15,Off,Off,26.797222110666663,Monday,No,Rainy,85.41200093463378
38.76065524870736,32.847741943926216,1902.656176180013,3,Off,Off,17.592593911371157,Thursday,Yes,Summer,55.736743363694046
38.23293469237896,31.623602725505915,1827.4644584893194,15,Off,On,26.48618106996971,Monday,No,Summer,116.35010712581013
27.512131094668952,74.15461770343668,939.2210751437455,2,On,On,24.419850193044663,Tuesday,Yes,Rainy,54.066766345334166
33.17782254240363,33.43760611154508,2533.61608966783,13,Off,On,9.416462342468945,Friday,Yes,Summer,70.08736564896141
9.822271908072727,39.28828170546146,1091.8416311626963,11,Off,Off,16.121669966792375,Friday,Yes,Winter,37.20518157320406
22.36330162769654,79.39250424583624,2596.1648719959144,11,Off,On,12.268898828270364,Saturday,Yes,Rainy,47.36774980800157
26.7852693079926,29.054444510055852,1900.6000301990875,1,Off,Off,21.823008660775457,Saturday,Yes,Summer,47.515689448536435
5.992111365219105,39.56184173297391,1436.6703148532365,10,On,On,33.48793929372583,Friday,No,Winter,67.44082888146994
25.59980085486363,77.75698720494123,1918.5130771319816,4,On,On,20.449881146695546,Tuesday,No,Rainy,79.50620912176758
26.23742437611851,81.58856944204331,2606.030635802839,4,On,On,25.46590128004642,Wednesday,No,Rainy,88.26880531893673
12.640773262521954,39.23961484009716,1940.5531568000813,7,On,Off,24.112067414048166,Sunday,No,Winter,53.09738660186176
39.448387111726504,34.422728109323515,1704.00311249389,15,Off,Off,43.576464981481756,Friday,No,Summer,84.11609852930555
26.46596590169011,85.03123458296197,1364.4211784418421,14,Off,Off,0.4432948723603114,Saturday,Yes,Rainy,47.60375242210621
9.903816904139417,40.21117455040648,1268.577219276008,11,Off,Off,26.887170133464767,Wednesday,Yes,Winter,34.29414968273536
26.640371745528835,26.407042310558175,2089.9934963920077,11,On,Off,10.807248792471913,Sunday,No,Summer,105.52439242436877
36.64608913134431,28.23589010483912,1333.2135960545947,0,Off,Off,13.665276646758928,Sunday,No,Summer,73.57628355067666
13.66387110343014,46.7559935073466,2111.0390051147533,8,Off,Off,10.635107789098441,Sunday,No,Winter,47.257703281337015
14.825811456050639,40.84885596814817,1240.1446183543999,7,On,Off,18.67927714757456,Thursday,Yes,Winter,39.40682439312228
14.769045003650676,49.79321819430383,2277.705875627876,13,Off,On,32.14918571757244,Wednesday,Yes,Winter,40.277530003656004
10.111718231568712,43.6608579397478,879.4883048480071,6,Off,On,6.500496149031387,Monday,Yes,Winter,31.747651765443464
30.237512663388546,26.41253717230211,1334.737623322255,8,Off,On,26.437226619502987,Tuesday,Yes,Summer,66.80096256979849
14.000890244700667,45.58899216700401,2028.43850776168,1,Off,On,16.098692060581605,Thursday,No,Winter,48.413306872021224
27.61549975379756,76.27109429330291,1183.8084880340482,9,Off,On,41.06579107520236,Tuesday,Yes,Rainy,46.12160665581966
19.092022282159785,88.49210881487807,874.2014474681532,2,On,On,15.103200720682247,Tuesday,Yes,Rainy,54.989780941818644
9.843673672542902,30.11938159409215,1792.3471592937108,7,On,Off,35.302721893230846,Tuesday,Yes,Winter,43.23736915366256
31.409765804359225,22.31286078585147,2854.137176870363,8,Off,Off,22.227972558424554,Saturday,Yes,Summer,56.45585674896267
29.10144090230213,22.700296660249087,1780.5501821583582,3,On,On,11.797109876156565,Saturday,No,Summer,121.5295902005507
12.10793095650683,46.56702294154428,2298.2385316801006,6,Off,Off,19.5272325146922,Wednesday,No,Winter,48.86542510883788
18.79871892494695,71.57454084457169,1698.3547967644495,4,On,On,32.67765783399741,Saturday,No,Rainy,79.54038755781667
